IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.19.162.84,1,1,0.00,157.02,0.00,N/A
104.17.121.110,1,1,0.00,157.08,0.00,N/A
104.16.206.147,1,1,0.00,157.18,0.00,N/A
104.19.121.194,1,1,0.00,157.21,0.00,N/A
104.18.94.79,1,1,0.00,157.26,0.00,N/A
104.17.52.15,1,1,0.00,157.36,0.00,N/A
172.65.164.59,1,1,0.00,157.44,0.00,N/A
172.67.105.65,1,1,0.00,157.44,0.00,N/A
104.19.19.12,1,1,0.00,157.50,0.00,N/A
104.17.213.230,1,1,0.00,157.55,0.00,N/A
104.19.24.70,1,1,0.00,157.56,0.00,N/A
104.24.95.168,1,1,0.00,157.59,0.00,N/A
104.18.7.140,1,1,0.00,157.59,0.00,N/A
104.24.201.57,1,1,0.00,157.68,0.00,N/A
172.65.172.14,1,1,0.00,157.68,0.00,N/A
172.65.204.213,1,1,0.00,157.69,0.00,N/A
104.21.239.160,1,1,0.00,157.69,0.00,N/A
104.27.65.224,1,1,0.00,157.71,0.00,N/A
172.65.168.41,1,1,0.00,157.73,0.00,N/A
172.67.196.72,1,1,0.00,157.76,0.00,N/A
104.19.33.214,1,1,0.00,157.79,0.00,N/A
104.19.79.82,1,1,0.00,157.80,0.00,N/A
104.19.146.63,1,1,0.00,157.81,0.00,N/A
104.21.31.211,1,1,0.00,157.83,0.00,N/A
104.16.178.63,1,1,0.00,157.86,0.00,N/A
104.16.74.85,1,1,0.00,157.90,0.00,N/A
104.24.148.227,1,1,0.00,157.92,0.00,N/A
104.19.97.235,1,1,0.00,157.92,0.00,N/A
104.17.95.53,1,1,0.00,157.94,0.00,N/A
172.67.72.95,1,1,0.00,157.94,0.00,N/A
172.65.197.160,1,1,0.00,157.95,0.00,N/A
104.17.220.210,1,1,0.00,157.96,0.00,N/A
104.24.147.181,1,1,0.00,157.98,0.00,N/A
104.24.3.89,1,1,0.00,157.98,0.00,N/A
104.19.54.64,1,1,0.00,158.00,0.00,N/A
104.18.214.247,1,1,0.00,158.04,0.00,N/A
104.20.4.32,1,1,0.00,158.10,0.00,N/A
104.16.10.151,1,1,0.00,158.10,0.00,N/A
198.41.215.102,1,1,0.00,158.12,0.00,N/A
104.16.240.1,1,1,0.00,158.13,0.00,N/A
198.41.216.99,1,1,0.00,158.14,0.00,N/A
104.26.11.160,1,1,0.00,158.16,0.00,N/A
104.16.106.102,1,1,0.00,158.20,0.00,N/A
104.18.216.78,1,1,0.00,158.21,0.00,N/A
104.27.45.11,1,1,0.00,158.22,0.00,N/A
104.21.65.159,1,1,0.00,158.24,0.00,N/A
104.21.22.250,1,1,0.00,158.24,0.00,N/A
104.17.105.11,1,1,0.00,158.24,0.00,N/A
104.17.205.30,1,1,0.00,158.30,0.00,N/A
104.17.116.165,1,1,0.00,158.31,0.00,N/A
104.18.210.169,1,1,0.00,158.32,0.00,N/A
104.18.49.70,1,1,0.00,158.33,0.00,N/A
104.17.86.206,1,1,0.00,158.33,0.00,N/A
104.24.195.33,1,1,0.00,158.37,0.00,N/A
104.24.215.153,1,1,0.00,158.37,0.00,N/A
198.41.208.181,1,1,0.00,158.39,0.00,N/A
104.17.48.231,1,1,0.00,158.41,0.00,N/A
104.17.101.53,1,1,0.00,158.45,0.00,N/A
172.67.107.78,1,1,0.00,158.49,0.00,N/A
172.65.243.126,1,1,0.00,158.50,0.00,N/A
104.21.18.229,1,1,0.00,158.51,0.00,N/A
172.67.255.60,1,1,0.00,158.52,0.00,N/A
104.24.177.61,1,1,0.00,158.52,0.00,N/A
104.19.63.244,1,1,0.00,158.53,0.00,N/A
172.65.103.60,1,1,0.00,158.53,0.00,N/A
104.27.102.58,1,1,0.00,158.54,0.00,N/A
104.20.50.35,1,1,0.00,158.55,0.00,N/A
104.21.74.97,1,1,0.00,158.56,0.00,N/A
172.66.0.238,1,1,0.00,158.56,0.00,N/A
198.41.192.127,1,1,0.00,158.58,0.00,N/A
104.24.162.149,1,1,0.00,158.59,0.00,N/A
104.19.104.191,1,1,0.00,158.60,0.00,N/A
104.24.160.216,1,1,0.00,158.60,0.00,N/A
104.16.5.186,1,1,0.00,158.62,0.00,N/A
104.25.63.187,1,1,0.00,158.65,0.00,N/A
162.159.195.195,1,1,0.00,158.66,0.00,N/A
104.19.204.227,1,1,0.00,158.68,0.00,N/A
104.18.252.144,1,1,0.00,158.69,0.00,N/A
172.65.115.239,1,1,0.00,158.69,0.00,N/A
104.19.113.97,1,1,0.00,158.71,0.00,N/A
104.17.227.230,1,1,0.00,158.74,0.00,N/A
172.67.155.186,1,1,0.00,158.75,0.00,N/A
104.25.47.177,1,1,0.00,158.76,0.00,N/A
172.65.122.62,1,1,0.00,158.76,0.00,N/A
104.21.213.249,1,1,0.00,158.77,0.00,N/A
172.65.213.203,1,1,0.00,158.79,0.00,N/A
172.65.196.240,1,1,0.00,158.79,0.00,N/A
104.24.209.176,1,1,0.00,158.80,0.00,N/A
104.17.163.231,1,1,0.00,158.81,0.00,N/A
104.27.87.63,1,1,0.00,158.82,0.00,N/A
172.65.234.213,1,1,0.00,158.83,0.00,N/A
104.17.200.31,1,1,0.00,158.83,0.00,N/A
104.21.89.239,1,1,0.00,158.85,0.00,N/A
104.18.254.234,1,1,0.00,158.88,0.00,N/A
104.17.248.249,1,1,0.00,158.89,0.00,N/A
104.18.102.213,1,1,0.00,158.90,0.00,N/A
104.21.71.5,1,1,0.00,158.90,0.00,N/A
104.24.76.209,1,1,0.00,158.96,0.00,N/A
104.16.7.98,1,1,0.00,158.97,0.00,N/A
172.66.167.168,1,1,0.00,158.99,0.00,N/A
104.18.173.106,1,1,0.00,159.00,0.00,N/A
104.25.41.188,1,1,0.00,159.03,0.00,N/A
104.17.152.83,1,1,0.00,159.03,0.00,N/A
104.17.162.200,1,1,0.00,159.03,0.00,N/A
104.17.245.51,1,1,0.00,159.05,0.00,N/A
104.16.55.74,1,1,0.00,159.06,0.00,N/A
104.25.101.146,1,1,0.00,159.07,0.00,N/A
104.19.173.176,1,1,0.00,159.09,0.00,N/A
104.24.56.219,1,1,0.00,159.09,0.00,N/A
104.24.234.94,1,1,0.00,159.12,0.00,N/A
172.64.85.25,1,1,0.00,159.12,0.00,N/A
104.16.87.193,1,1,0.00,159.13,0.00,N/A
104.17.169.98,1,1,0.00,159.14,0.00,N/A
172.66.145.53,1,1,0.00,159.15,0.00,N/A
104.21.45.220,1,1,0.00,159.15,0.00,N/A
190.93.246.139,1,1,0.00,159.16,0.00,N/A
104.25.167.19,1,1,0.00,159.16,0.00,N/A
104.19.61.157,1,1,0.00,159.18,0.00,N/A
104.19.223.243,1,1,0.00,159.19,0.00,N/A
172.67.134.139,1,1,0.00,159.24,0.00,N/A
104.16.114.105,1,1,0.00,159.26,0.00,N/A
104.19.181.224,1,1,0.00,159.29,0.00,N/A
104.16.92.156,1,1,0.00,159.31,0.00,N/A
104.21.207.144,1,1,0.00,159.32,0.00,N/A
104.19.143.5,1,1,0.00,159.34,0.00,N/A
104.27.13.188,1,1,0.00,159.35,0.00,N/A
104.25.183.181,1,1,0.00,159.35,0.00,N/A
172.67.145.34,1,1,0.00,159.36,0.00,N/A
172.65.233.151,1,1,0.00,159.37,0.00,N/A
172.67.158.109,1,1,0.00,159.40,0.00,N/A
104.24.199.214,1,1,0.00,159.47,0.00,N/A
104.17.81.139,1,1,0.00,159.48,0.00,N/A
104.19.195.14,1,1,0.00,159.48,0.00,N/A
172.67.143.102,1,1,0.00,159.49,0.00,N/A
172.65.13.59,1,1,0.00,159.50,0.00,N/A
104.18.242.116,1,1,0.00,159.61,0.00,N/A
104.18.11.151,1,1,0.00,159.63,0.00,N/A
104.16.123.6,1,1,0.00,159.63,0.00,N/A
104.17.230.81,1,1,0.00,159.64,0.00,N/A
104.16.168.186,1,1,0.00,159.65,0.00,N/A
104.21.32.207,1,1,0.00,159.67,0.00,N/A
104.18.72.248,1,1,0.00,159.67,0.00,N/A
104.25.146.3,1,1,0.00,159.68,0.00,N/A
104.21.44.59,1,1,0.00,159.68,0.00,N/A
104.18.105.171,1,1,0.00,159.68,0.00,N/A
104.18.244.60,1,1,0.00,159.69,0.00,N/A
172.65.210.225,1,1,0.00,159.71,0.00,N/A
162.159.153.41,1,1,0.00,159.73,0.00,N/A
104.21.103.178,1,1,0.00,159.75,0.00,N/A
104.21.39.29,1,1,0.00,159.75,0.00,N/A
104.16.38.46,1,1,0.00,159.77,0.00,N/A
104.17.188.101,1,1,0.00,159.78,0.00,N/A
104.16.255.198,1,1,0.00,159.84,0.00,N/A
172.67.125.166,1,1,0.00,159.86,0.00,N/A
172.67.233.180,1,1,0.00,159.86,0.00,N/A
104.25.158.146,1,1,0.00,159.88,0.00,N/A
104.19.86.95,1,1,0.00,159.89,0.00,N/A
104.21.228.182,1,1,0.00,159.90,0.00,N/A
190.93.244.242,1,1,0.00,159.91,0.00,N/A
104.25.5.73,1,1,0.00,159.92,0.00,N/A
172.66.159.64,1,1,0.00,159.94,0.00,N/A
104.18.164.145,1,1,0.00,159.99,0.00,N/A
188.114.97.77,1,1,0.00,160.01,0.00,N/A
162.159.206.235,1,1,0.00,160.02,0.00,N/A
104.21.54.136,1,1,0.00,160.02,0.00,N/A
104.19.247.134,1,1,0.00,160.02,0.00,N/A
172.65.106.98,1,1,0.00,160.03,0.00,N/A
172.67.116.5,1,1,0.00,160.04,0.00,N/A
104.19.127.18,1,1,0.00,160.05,0.00,N/A
104.21.4.111,1,1,0.00,160.08,0.00,N/A
172.67.187.227,1,1,0.00,160.11,0.00,N/A
104.27.17.113,1,1,0.00,160.20,0.00,N/A
104.19.244.96,1,1,0.00,160.21,0.00,N/A
104.16.117.117,1,1,0.00,160.25,0.00,N/A
104.16.112.87,1,1,0.00,160.31,0.00,N/A
162.159.137.155,1,1,0.00,160.32,0.00,N/A
162.159.248.44,1,1,0.00,160.33,0.00,N/A
104.18.192.60,1,1,0.00,160.33,0.00,N/A
104.18.178.65,1,1,0.00,160.34,0.00,N/A
198.41.197.58,1,1,0.00,160.34,0.00,N/A
104.16.233.206,1,1,0.00,160.34,0.00,N/A
172.65.37.7,1,1,0.00,160.40,0.00,N/A
104.16.219.59,1,1,0.00,160.46,0.00,N/A
104.16.95.88,1,1,0.00,160.46,0.00,N/A
104.17.43.105,1,1,0.00,160.48,0.00,N/A
104.25.188.105,1,1,0.00,160.52,0.00,N/A
104.18.77.207,1,1,0.00,160.56,0.00,N/A
104.19.243.193,1,1,0.00,160.59,0.00,N/A
104.16.146.172,1,1,0.00,160.63,0.00,N/A
104.16.72.22,1,1,0.00,160.70,0.00,N/A
104.21.78.242,1,1,0.00,160.71,0.00,N/A
104.19.111.223,1,1,0.00,160.71,0.00,N/A
172.65.39.107,1,1,0.00,160.72,0.00,N/A
104.16.129.213,1,1,0.00,160.74,0.00,N/A
172.67.102.2,1,1,0.00,160.74,0.00,N/A
172.64.176.81,1,1,0.00,160.79,0.00,N/A
172.64.231.174,1,1,0.00,160.80,0.00,N/A
104.18.1.177,1,1,0.00,160.86,0.00,N/A
104.21.230.213,1,1,0.00,160.88,0.00,N/A
104.18.122.89,1,1,0.00,160.89,0.00,N/A
104.16.29.93,1,1,0.00,160.90,0.00,N/A
172.65.0.51,1,1,0.00,160.96,0.00,N/A
104.19.130.61,1,1,0.00,161.02,0.00,N/A
172.67.176.90,1,1,0.00,161.02,0.00,N/A
172.67.138.252,1,1,0.00,161.04,0.00,N/A
172.65.63.170,1,1,0.00,161.05,0.00,N/A
104.19.94.22,1,1,0.00,161.18,0.00,N/A
172.65.221.110,1,1,0.00,161.23,0.00,N/A
172.65.246.225,1,1,0.00,161.24,0.00,N/A
104.18.163.104,1,1,0.00,161.25,0.00,N/A
104.21.206.56,1,1,0.00,161.26,0.00,N/A
104.16.94.46,1,1,0.00,161.26,0.00,N/A
104.21.97.91,1,1,0.00,161.29,0.00,N/A
104.16.207.213,1,1,0.00,161.32,0.00,N/A
104.17.85.243,1,1,0.00,161.33,0.00,N/A
104.21.79.35,1,1,0.00,161.34,0.00,N/A
104.21.105.220,1,1,0.00,161.35,0.00,N/A
104.24.77.130,1,1,0.00,161.36,0.00,N/A
104.16.89.19,1,1,0.00,161.44,0.00,N/A
104.19.30.45,1,1,0.00,161.50,0.00,N/A
104.27.20.36,1,1,0.00,161.53,0.00,N/A
104.21.201.211,1,1,0.00,161.70,0.00,N/A
172.67.141.31,1,1,0.00,161.70,0.00,N/A
172.64.90.20,1,1,0.00,161.71,0.00,N/A
104.19.15.84,1,1,0.00,161.75,0.00,N/A
104.25.197.245,1,1,0.00,161.75,0.00,N/A
172.65.130.92,1,1,0.00,161.81,0.00,N/A
172.67.230.144,1,1,0.00,161.86,0.00,N/A
172.65.18.254,1,1,0.00,161.90,0.00,N/A
104.24.57.177,1,1,0.00,161.95,0.00,N/A
172.65.4.175,1,1,0.00,161.99,0.00,N/A
172.65.229.39,1,1,0.00,162.09,0.00,N/A
104.19.133.43,1,1,0.00,162.11,0.00,N/A
104.17.191.55,1,1,0.00,162.23,0.00,N/A
104.19.16.240,1,1,0.00,162.25,0.00,N/A
104.19.74.58,1,1,0.00,162.35,0.00,N/A
172.65.25.227,1,1,0.00,162.46,0.00,N/A
172.67.150.250,1,1,0.00,162.48,0.00,N/A
172.64.93.148,1,1,0.00,162.49,0.00,N/A
104.18.117.20,1,1,0.00,162.51,0.00,N/A
172.67.248.119,1,1,0.00,162.53,0.00,N/A
172.67.128.234,1,1,0.00,162.55,0.00,N/A
104.25.238.6,1,1,0.00,162.60,0.00,N/A
104.20.32.223,1,1,0.00,162.60,0.00,N/A
172.67.76.24,1,1,0.00,162.69,0.00,N/A
104.16.141.150,1,1,0.00,162.71,0.00,N/A
104.25.64.164,1,1,0.00,162.73,0.00,N/A
172.67.181.18,1,1,0.00,162.73,0.00,N/A
104.21.34.94,1,1,0.00,162.74,0.00,N/A
172.65.20.186,1,1,0.00,162.88,0.00,N/A
172.65.156.141,1,1,0.00,162.91,0.00,N/A
104.25.119.225,1,1,0.00,162.95,0.00,N/A
104.18.155.94,1,1,0.00,162.96,0.00,N/A
104.18.21.87,1,1,0.00,162.99,0.00,N/A
172.67.133.46,1,1,0.00,162.99,0.00,N/A
104.21.194.91,1,1,0.00,163.00,0.00,N/A
104.27.206.35,1,1,0.00,163.22,0.00,N/A
104.19.214.212,1,1,0.00,163.29,0.00,N/A
172.64.82.92,1,1,0.00,163.48,0.00,N/A
104.17.112.59,1,1,0.00,163.52,0.00,N/A
104.17.109.220,1,1,0.00,163.80,0.00,N/A
104.17.151.111,1,1,0.00,163.86,0.00,N/A
104.17.177.54,1,1,0.00,163.93,0.00,N/A
104.17.207.187,1,1,0.00,163.98,0.00,N/A
104.16.50.244,1,1,0.00,163.99,0.00,N/A
104.16.30.166,1,1,0.00,163.99,0.00,N/A
103.31.4.0,1,1,0.00,164.12,0.00,N/A
104.16.6.187,1,1,0.00,164.14,0.00,N/A
104.24.170.57,1,1,0.00,164.15,0.00,N/A
104.18.158.91,1,1,0.00,164.15,0.00,N/A
104.19.112.188,1,1,0.00,164.19,0.00,N/A
104.17.201.113,1,1,0.00,164.21,0.00,N/A
162.159.236.48,1,1,0.00,164.22,0.00,N/A
172.65.161.37,1,1,0.00,164.23,0.00,N/A
104.27.107.199,1,1,0.00,164.23,0.00,N/A
104.17.39.29,1,1,0.00,164.24,0.00,N/A
104.16.152.89,1,1,0.00,164.27,0.00,N/A
104.17.166.223,1,1,0.00,164.32,0.00,N/A
104.29.146.29,1,1,0.00,164.37,0.00,N/A
104.17.208.19,1,1,0.00,164.42,0.00,N/A
172.67.174.52,1,1,0.00,164.42,0.00,N/A
104.17.183.197,1,1,0.00,164.45,0.00,N/A
104.16.217.36,1,1,0.00,164.47,0.00,N/A
104.16.144.215,1,1,0.00,164.50,0.00,N/A
172.65.184.198,1,1,0.00,164.50,0.00,N/A
104.19.164.86,1,1,0.00,164.51,0.00,N/A
172.65.139.114,1,1,0.00,164.53,0.00,N/A
104.17.187.121,1,1,0.00,164.53,0.00,N/A
104.17.44.172,1,1,0.00,164.54,0.00,N/A
104.16.66.133,1,1,0.00,164.55,0.00,N/A
172.65.208.135,1,1,0.00,164.57,0.00,N/A
104.17.172.130,1,1,0.00,164.57,0.00,N/A
104.27.88.104,1,1,0.00,164.59,0.00,N/A
104.16.230.60,1,1,0.00,164.62,0.00,N/A
104.17.145.132,1,1,0.00,164.63,0.00,N/A
104.17.24.220,1,1,0.00,164.64,0.00,N/A
104.17.29.13,1,1,0.00,164.72,0.00,N/A
104.25.1.65,1,1,0.00,164.74,0.00,N/A
104.25.13.17,1,1,0.00,164.76,0.00,N/A
104.18.130.115,1,1,0.00,164.76,0.00,N/A
104.19.83.214,1,1,0.00,164.82,0.00,N/A
172.67.74.118,1,1,0.00,164.82,0.00,N/A
104.25.135.60,1,1,0.00,164.82,0.00,N/A
104.18.148.35,1,1,0.00,164.84,0.00,N/A
104.19.106.150,1,1,0.00,164.85,0.00,N/A
141.101.123.35,1,1,0.00,164.86,0.00,N/A
104.16.244.153,1,1,0.00,164.87,0.00,N/A
172.64.86.170,1,1,0.00,164.89,0.00,N/A
104.18.251.125,1,1,0.00,164.91,0.00,N/A
104.19.117.18,1,1,0.00,164.92,0.00,N/A
104.24.219.104,1,1,0.00,164.96,0.00,N/A
172.65.236.37,1,1,0.00,164.96,0.00,N/A
104.19.12.135,1,1,0.00,164.97,0.00,N/A
104.19.199.34,1,1,0.00,164.99,0.00,N/A
104.16.153.79,1,1,0.00,165.01,0.00,N/A
172.65.226.139,1,1,0.00,165.03,0.00,N/A
104.17.57.228,1,1,0.00,165.07,0.00,N/A
172.66.1.242,1,1,0.00,165.09,0.00,N/A
104.25.104.188,1,1,0.00,165.10,0.00,N/A
104.24.237.164,1,1,0.00,165.11,0.00,N/A
104.16.227.212,1,1,0.00,165.13,0.00,N/A
172.65.193.90,1,1,0.00,165.15,0.00,N/A
104.18.5.249,1,1,0.00,165.17,0.00,N/A
104.25.148.53,1,1,0.00,165.18,0.00,N/A
172.65.145.80,1,1,0.00,165.18,0.00,N/A
104.19.48.58,1,1,0.00,165.20,0.00,N/A
104.17.233.24,1,1,0.00,165.21,0.00,N/A
104.16.86.237,1,1,0.00,165.24,0.00,N/A
104.16.90.201,1,1,0.00,165.24,0.00,N/A
104.24.62.222,1,1,0.00,165.24,0.00,N/A
104.24.194.236,1,1,0.00,165.26,0.00,N/A
104.17.219.42,1,1,0.00,165.28,0.00,N/A
104.18.134.34,1,1,0.00,165.28,0.00,N/A
104.16.137.71,1,1,0.00,165.29,0.00,N/A
104.19.26.76,1,1,0.00,165.32,0.00,N/A
104.17.127.78,1,1,0.00,165.35,0.00,N/A
172.64.96.200,1,1,0.00,165.36,0.00,N/A
104.19.109.153,1,1,0.00,165.38,0.00,N/A
104.18.82.155,1,1,0.00,165.40,0.00,N/A
104.16.53.122,1,1,0.00,165.45,0.00,N/A
172.65.30.77,1,1,0.00,165.45,0.00,N/A
104.17.69.36,1,1,0.00,165.49,0.00,N/A
104.19.157.157,1,1,0.00,165.49,0.00,N/A
104.17.216.119,1,1,0.00,165.51,0.00,N/A
104.18.220.246,1,1,0.00,165.52,0.00,N/A
198.41.200.189,1,1,0.00,165.53,0.00,N/A
104.24.198.53,1,1,0.00,165.53,0.00,N/A
104.17.35.125,1,1,0.00,165.53,0.00,N/A
104.27.49.53,1,1,0.00,165.54,0.00,N/A
172.65.44.40,1,1,0.00,165.57,0.00,N/A
162.159.192.53,1,1,0.00,165.57,0.00,N/A
104.19.220.50,1,1,0.00,165.59,0.00,N/A
172.65.254.16,1,1,0.00,165.60,0.00,N/A
104.17.202.193,1,1,0.00,165.62,0.00,N/A
104.16.107.83,1,1,0.00,165.64,0.00,N/A
104.17.133.233,1,1,0.00,165.66,0.00,N/A
104.16.42.41,1,1,0.00,165.69,0.00,N/A
104.24.4.45,1,1,0.00,165.72,0.00,N/A
104.19.169.95,1,1,0.00,165.78,0.00,N/A
104.19.138.20,1,1,0.00,165.79,0.00,N/A
104.16.143.228,1,1,0.00,165.80,0.00,N/A
104.17.214.104,1,1,0.00,165.84,0.00,N/A
104.17.32.10,1,1,0.00,165.85,0.00,N/A
104.16.228.13,1,1,0.00,165.85,0.00,N/A
104.19.58.209,1,1,0.00,165.88,0.00,N/A
172.67.112.50,1,1,0.00,165.92,0.00,N/A
104.16.17.33,1,1,0.00,165.94,0.00,N/A
172.66.152.12,1,1,0.00,165.95,0.00,N/A
104.18.234.78,1,1,0.00,165.95,0.00,N/A
104.25.21.119,1,1,0.00,165.96,0.00,N/A
104.17.1.92,1,1,0.00,165.96,0.00,N/A
104.19.55.232,1,1,0.00,166.00,0.00,N/A
172.65.205.19,1,1,0.00,166.02,0.00,N/A
104.18.144.79,1,1,0.00,166.06,0.00,N/A
172.65.216.92,1,1,0.00,166.07,0.00,N/A
172.64.234.8,1,1,0.00,166.08,0.00,N/A
172.67.92.55,1,1,0.00,166.08,0.00,N/A
104.16.16.224,1,1,0.00,166.09,0.00,N/A
172.65.55.180,1,1,0.00,166.09,0.00,N/A
104.19.193.21,1,1,0.00,166.10,0.00,N/A
104.17.197.188,1,1,0.00,166.11,0.00,N/A
104.16.68.214,1,1,0.00,166.12,0.00,N/A
172.64.88.191,1,1,0.00,166.13,0.00,N/A
104.17.104.67,1,1,0.00,166.19,0.00,N/A
104.21.67.52,1,1,0.00,166.22,0.00,N/A
104.19.0.133,1,1,0.00,166.24,0.00,N/A
104.16.135.203,1,1,0.00,166.24,0.00,N/A
104.27.111.117,1,1,0.00,166.25,0.00,N/A
104.24.180.197,1,1,0.00,166.25,0.00,N/A
104.25.225.115,1,1,0.00,166.29,0.00,N/A
104.19.170.127,1,1,0.00,166.35,0.00,N/A
104.18.191.194,1,1,0.00,166.38,0.00,N/A
104.16.22.198,1,1,0.00,166.40,0.00,N/A
104.17.114.70,1,1,0.00,166.40,0.00,N/A
104.17.25.11,1,1,0.00,166.45,0.00,N/A
104.18.2.246,1,1,0.00,166.47,0.00,N/A
104.17.6.58,1,1,0.00,166.48,0.00,N/A
172.66.47.112,1,1,0.00,166.49,0.00,N/A
104.19.182.55,1,1,0.00,166.51,0.00,N/A
104.18.218.119,1,1,0.00,166.53,0.00,N/A
104.16.32.3,1,1,0.00,166.55,0.00,N/A
104.17.182.230,1,1,0.00,166.58,0.00,N/A
104.17.41.193,1,1,0.00,166.65,0.00,N/A
104.16.104.243,1,1,0.00,166.66,0.00,N/A
104.19.77.211,1,1,0.00,166.67,0.00,N/A
104.18.248.38,1,1,0.00,166.80,0.00,N/A
104.18.79.107,1,1,0.00,166.81,0.00,N/A
198.41.194.108,1,1,0.00,166.83,0.00,N/A
104.27.12.211,1,1,0.00,166.87,0.00,N/A
104.24.151.165,1,1,0.00,166.97,0.00,N/A
172.65.211.34,1,1,0.00,166.97,0.00,N/A
104.16.165.180,1,1,0.00,166.97,0.00,N/A
104.17.62.133,1,1,0.00,166.99,0.00,N/A
172.64.94.81,1,1,0.00,167.00,0.00,N/A
104.18.9.103,1,1,0.00,167.00,0.00,N/A
104.24.43.24,1,1,0.00,167.03,0.00,N/A
172.65.43.222,1,1,0.00,167.03,0.00,N/A
104.16.180.21,1,1,0.00,167.05,0.00,N/A
104.16.130.251,1,1,0.00,167.05,0.00,N/A
104.18.170.18,1,1,0.00,167.09,0.00,N/A
198.41.193.156,1,1,0.00,167.14,0.00,N/A
104.18.250.111,1,1,0.00,167.14,0.00,N/A
104.16.234.203,1,1,0.00,167.18,0.00,N/A
104.17.186.76,1,1,0.00,167.20,0.00,N/A
104.24.143.76,1,1,0.00,167.23,0.00,N/A
104.18.196.170,1,1,0.00,167.23,0.00,N/A
104.27.61.238,1,1,0.00,167.26,0.00,N/A
104.16.151.134,1,1,0.00,167.27,0.00,N/A
172.65.51.157,1,1,0.00,167.33,0.00,N/A
104.17.155.215,1,1,0.00,167.36,0.00,N/A
104.19.194.205,1,1,0.00,167.36,0.00,N/A
104.27.6.66,1,1,0.00,167.38,0.00,N/A
172.65.194.150,1,1,0.00,167.48,0.00,N/A
172.67.98.138,1,1,0.00,167.48,0.00,N/A
104.18.225.15,1,1,0.00,167.54,0.00,N/A
104.16.216.250,1,1,0.00,167.54,0.00,N/A
104.17.156.140,1,1,0.00,167.57,0.00,N/A
104.16.102.47,1,1,0.00,167.58,0.00,N/A
104.18.229.167,1,1,0.00,167.60,0.00,N/A
104.21.224.243,1,1,0.00,167.64,0.00,N/A
104.16.62.237,1,1,0.00,167.67,0.00,N/A
172.65.237.21,1,1,0.00,167.68,0.00,N/A
104.17.140.85,1,1,0.00,167.70,0.00,N/A
104.16.166.89,1,1,0.00,167.71,0.00,N/A
104.18.56.196,1,1,0.00,167.72,0.00,N/A
104.17.118.35,1,1,0.00,167.74,0.00,N/A
104.16.179.81,1,1,0.00,167.74,0.00,N/A
104.16.223.195,1,1,0.00,167.74,0.00,N/A
104.18.182.95,1,1,0.00,167.77,0.00,N/A
104.24.224.196,1,1,0.00,167.87,0.00,N/A
104.16.0.169,1,1,0.00,167.92,0.00,N/A
172.65.200.8,1,1,0.00,167.93,0.00,N/A
172.64.39.121,1,1,0.00,167.94,0.00,N/A
104.18.86.188,1,1,0.00,167.95,0.00,N/A
104.25.240.22,1,1,0.00,167.97,0.00,N/A
104.21.76.86,1,1,0.00,167.99,0.00,N/A
104.19.3.8,1,1,0.00,168.00,0.00,N/A
104.17.2.148,1,1,0.00,168.09,0.00,N/A
172.65.133.169,1,1,0.00,168.12,0.00,N/A
104.27.57.104,1,1,0.00,168.20,0.00,N/A
104.21.17.227,1,1,0.00,168.23,0.00,N/A
104.21.119.43,1,1,0.00,168.25,0.00,N/A
198.41.203.0,1,1,0.00,168.31,0.00,N/A
104.19.8.18,1,1,0.00,168.33,0.00,N/A
104.17.89.248,1,1,0.00,168.38,0.00,N/A
104.18.151.163,1,1,0.00,168.42,0.00,N/A
172.67.83.165,1,1,0.00,168.45,0.00,N/A
104.17.228.170,1,1,0.00,168.51,0.00,N/A
104.19.144.10,1,1,0.00,168.52,0.00,N/A
104.21.215.184,1,1,0.00,168.59,0.00,N/A
172.65.10.246,1,1,0.00,168.60,0.00,N/A
104.18.221.25,1,1,0.00,168.97,0.00,N/A
172.65.244.127,1,1,0.00,168.98,0.00,N/A
172.67.222.21,1,1,0.00,169.05,0.00,N/A
104.21.82.67,1,1,0.00,169.11,0.00,N/A
104.24.87.129,1,1,0.00,169.17,0.00,N/A
104.19.115.212,1,1,0.00,169.18,0.00,N/A
104.18.161.206,1,1,0.00,169.24,0.00,N/A
104.26.1.118,1,1,0.00,169.25,0.00,N/A
104.16.11.41,1,1,0.00,169.25,0.00,N/A
104.25.112.45,1,1,0.00,169.41,0.00,N/A
104.16.241.189,1,1,0.00,169.43,0.00,N/A
104.19.156.163,1,1,0.00,169.46,0.00,N/A
104.17.90.184,1,1,0.00,169.50,0.00,N/A
104.18.169.41,1,1,0.00,169.53,0.00,N/A
172.64.230.2,1,1,0.00,169.55,0.00,N/A
104.19.148.91,1,1,0.00,169.58,0.00,N/A
104.17.198.52,1,1,0.00,169.58,0.00,N/A
104.16.59.95,1,1,0.00,169.61,0.00,N/A
104.17.159.149,1,1,0.00,169.63,0.00,N/A
104.25.211.80,1,1,0.00,169.63,0.00,N/A
172.65.31.22,1,1,0.00,169.68,0.00,N/A
172.66.196.204,1,1,0.00,169.79,0.00,N/A
104.16.208.157,1,1,0.00,169.81,0.00,N/A
104.17.125.162,1,1,0.00,169.89,0.00,N/A
172.65.46.17,1,1,0.00,169.99,0.00,N/A
104.19.166.11,1,1,0.00,170.01,0.00,N/A
104.17.87.10,1,1,0.00,170.07,0.00,N/A
